Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
quant Mutual Fund,,,
Quant Focused Fund,,,
quant Focused Fund - Growth Option-Direct Plan,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
15.7774,15.6196,15.7774,15-Jul-2014
16.1322,15.9709,16.1322,16-Jul-2014
16.2337,16.0714,16.2337,17-Jul-2014
16.3198,16.1566,16.3198,18-Jul-2014
16.5067,16.3416,16.5067,21-Jul-2014
16.5165,16.3513,16.5165,22-Jul-2014
16.3968,16.2328,16.3968,23-Jul-2014
16.4183,16.2541,16.4183,24-Jul-2014
16.286,16.1231,16.286,25-Jul-2014
16.2899,16.127,16.2899,28-Jul-2014
16.421,16.2568,16.421,30-Jul-2014
16.3381,16.1747,16.3381,31-Jul-2014
16.335,16.1717,16.335,01-Aug-2014
16.5412,16.3758,16.5412,04-Aug-2014
16.5249,16.3597,16.5249,05-Aug-2014
16.4857,16.3208,16.4857,06-Aug-2014
16.5132,16.3481,16.5132,07-Aug-2014
16.3307,16.1674,16.3307,08-Aug-2014
16.4415,16.2771,16.4415,11-Aug-2014
16.5182,16.353,16.5182,12-Aug-2014
16.4142,16.2501,16.4142,13-Aug-2014
16.6515,16.485,16.6515,14-Aug-2014
17.1092,16.9381,17.1092,18-Aug-2014
17.2723,17.0996,17.2723,19-Aug-2014
17.4061,17.232,17.4061,20-Aug-2014
17.575,17.3993,17.575,21-Aug-2014
17.6836,17.5068,17.6836,22-Aug-2014
17.5736,17.3979,17.5736,25-Aug-2014
17.4607,17.2861,17.4607,26-Aug-2014
17.5369,17.3615,17.5369,27-Aug-2014
17.5959,17.4199,17.5959,28-Aug-2014
17.7494,17.5719,17.7494,01-Sep-2014
17.8056,17.6275,17.8056,02-Sep-2014
17.9627,17.7831,17.9627,03-Sep-2014
18.0207,17.8405,18.0207,04-Sep-2014
17.9418,17.7624,17.9418,05-Sep-2014
18.0714,17.8907,18.0714,08-Sep-2014
18.081,17.9002,18.081,09-Sep-2014
18.1439,17.9625,18.1439,10-Sep-2014
18.2893,18.1064,18.2893,11-Sep-2014
18.3566,18.173,18.3566,12-Sep-2014
18.3016,18.1186,18.3016,15-Sep-2014
17.8464,17.6679,17.8464,16-Sep-2014
17.8246,17.6464,17.8246,17-Sep-2014
18.1423,17.9609,18.1423,18-Sep-2014
18.3714,18.1877,18.3714,19-Sep-2014
18.2888,18.1059,18.2888,22-Sep-2014
17.9671,17.7874,17.9671,23-Sep-2014
17.819,17.6408,17.819,24-Sep-2014
17.5003,17.3253,17.5003,25-Sep-2014
17.6369,17.4605,17.6369,26-Sep-2014
17.8104,17.6323,17.8104,29-Sep-2014
17.8378,17.6594,17.8378,30-Sep-2014
17.8494,17.6709,17.8494,01-Oct-2014
17.7428,17.5654,17.7428,07-Oct-2014
17.5933,17.4174,17.5933,08-Oct-2014
17.8696,17.6909,17.8696,09-Oct-2014
17.6959,17.5189,17.6959,10-Oct-2014
17.7497,17.5722,17.7497,13-Oct-2014
17.7892,17.6113,17.7892,14-Oct-2014
17.3876,17.2137,17.3876,16-Oct-2014
17.5095,17.3344,17.5095,17-Oct-2014
17.668,17.4913,17.668,20-Oct-2014
17.7154,17.5382,17.7154,21-Oct-2014
17.8583,17.6797,17.8583,22-Oct-2014
17.9378,17.7584,17.9378,27-Oct-2014
17.9467,17.7672,17.9467,28-Oct-2014
18.0259,17.8456,18.0259,29-Oct-2014
18.1865,18.0046,18.1865,30-Oct-2014
18.4579,18.2733,18.4579,31-Oct-2014
18.5035,18.3185,18.5035,03-Nov-2014
18.5427,18.3573,18.5427,05-Nov-2014
18.8618,18.6732,18.8618,07-Nov-2014
18.8838,18.695,18.8838,10-Nov-2014
18.9161,18.7269,18.9161,11-Nov-2014
19.08,18.8892,19.08,12-Nov-2014
19.1819,18.9901,19.1819,13-Nov-2014
19.2654,19.0727,19.2654,14-Nov-2014
19.384,19.1902,19.384,17-Nov-2014
19.6612,19.4646,19.6612,18-Nov-2014
19.6189,19.4227,19.6189,19-Nov-2014
19.7828,19.585,19.7828,20-Nov-2014
19.7748,19.5771,19.7748,21-Nov-2014
19.7247,19.5275,19.7247,24-Nov-2014
19.3564,19.1628,19.3564,25-Nov-2014
19.5633,19.3677,19.5633,26-Nov-2014
19.6113,19.4152,19.6113,27-Nov-2014
19.7278,19.5305,19.7278,28-Nov-2014
19.6523,19.4558,19.6523,01-Dec-2014
19.6675,19.4708,19.6675,02-Dec-2014
19.8814,19.6826,19.8814,03-Dec-2014
19.9188,19.7196,19.9188,04-Dec-2014
19.725,19.5278,19.725,05-Dec-2014
19.5288,19.3335,19.5288,08-Dec-2014
19.2095,19.0174,19.2095,09-Dec-2014
19.3999,19.2059,19.3999,10-Dec-2014
19.4193,19.2251,19.4193,11-Dec-2014
19.217,19.0248,19.217,12-Dec-2014
19.2215,19.0293,19.2215,15-Dec-2014
18.872,18.6833,18.872,16-Dec-2014
18.7124,18.5253,18.7124,17-Dec-2014
19.1827,18.9909,19.1827,18-Dec-2014
19.229,19.0367,19.229,19-Dec-2014
19.4349,19.2406,19.4349,22-Dec-2014
19.4221,19.2279,19.4221,23-Dec-2014
19.3377,19.1443,19.3377,24-Dec-2014
19.3498,19.1563,19.3498,26-Dec-2014
19.4442,19.2498,19.4442,29-Dec-2014
19.6701,19.4734,19.6701,30-Dec-2014
19.8104,19.6123,19.8104,31-Dec-2014
19.822,19.6238,19.822,01-Jan-2015
20.0219,19.8217,20.0219,02-Jan-2015
19.9982,19.7982,19.9982,05-Jan-2015
19.5202,19.325,19.5202,06-Jan-2015
19.4361,19.2417,19.4361,07-Jan-2015
19.8877,19.6888,19.8877,08-Jan-2015
19.9638,19.7642,19.9638,09-Jan-2015
19.997,19.797,19.997,12-Jan-2015
20.113,19.9119,20.113,13-Jan-2015
20.158,19.9564,20.158,14-Jan-2015
20.4871,20.2822,20.4871,15-Jan-2015
20.5567,20.3511,20.5567,16-Jan-2015
20.6801,20.4733,20.6801,19-Jan-2015
21.0077,20.7976,21.0077,20-Jan-2015
