Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
UTI Mutual Fund,,,
UTI - Nifty Index Fund,,,
UTI - NIFTY Index Fund-Growth Option- Direct,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
42.3287,42.3287,42.3287,17-Apr-2014
42.5594,42.5594,42.5594,21-Apr-2014
42.5455,42.5455,42.5455,22-Apr-2014
42.701,42.701,42.701,23-Apr-2014
42.3365,42.3365,42.3365,25-Apr-2014
42.1987,42.1987,42.1987,28-Apr-2014
41.9152,41.9152,41.9152,29-Apr-2014
41.7967,41.7967,41.7967,30-Apr-2014
41.784,41.784,41.784,02-May-2014
41.8083,41.8083,41.8083,05-May-2014
41.9047,41.9047,41.9047,06-May-2014
41.5172,41.5172,41.5172,07-May-2014
41.5604,41.5604,41.5604,08-May-2014
42.7837,42.7837,42.7837,09-May-2014
43.7409,43.7409,43.7409,12-May-2014
44.3274,44.3274,44.3274,13-May-2014
44.3257,44.3257,44.3257,14-May-2014
44.4141,44.4141,44.4141,15-May-2014
44.9726,44.9726,44.9726,16-May-2014
45.3446,45.3446,45.3446,19-May-2014
45.419,45.419,45.419,20-May-2014
45.2762,45.2762,45.2762,21-May-2014
45.4208,45.4208,45.4208,22-May-2014
45.9823,45.9823,45.9823,23-May-2014
45.9273,45.9273,45.9273,26-May-2014
45.6717,45.6717,45.6717,27-May-2014
45.7423,45.7423,45.7423,28-May-2014
45.2067,45.2067,45.2067,29-May-2014
45.1698,45.1698,45.1698,30-May-2014
45.9857,45.9857,45.9857,02-Jun-2014
46.3746,46.3746,46.3746,03-Jun-2014
46.2888,46.2888,46.2888,04-Jun-2014
46.8031,46.8031,46.8031,05-Jun-2014
47.5022,47.5022,47.5022,06-Jun-2014
47.9387,47.9387,47.9387,09-Jun-2014
47.9474,47.9474,47.9474,10-Jun-2014
47.7726,47.7726,47.7726,11-Jun-2014
47.9289,47.9289,47.9289,12-Jun-2014
47.2566,47.2566,47.2566,13-Jun-2014
47.2042,47.2042,47.2042,16-Jun-2014
47.8004,47.8004,47.8004,17-Jun-2014
47.347,47.347,47.347,18-Jun-2014
47.2365,47.2365,47.2365,19-Jun-2014
47.0537,47.0537,47.0537,20-Jun-2014
46.9354,46.9354,46.9354,23-Jun-2014
47.4731,47.4731,47.4731,24-Jun-2014
47.4022,47.4022,47.4022,25-Jun-2014
46.9307,46.9307,46.9307,26-Jun-2014
47.025,47.025,47.025,27-Jun-2014
47.6487,47.6487,47.6487,30-Jun-2014
47.7914,47.7914,47.7914,01-Jul-2014
48.354,48.354,48.354,02-Jul-2014
48.3156,48.3156,48.3156,03-Jul-2014
48.5893,48.5893,48.5893,04-Jul-2014
48.8087,48.8087,48.8087,07-Jul-2014
47.7918,47.7918,47.7918,08-Jul-2014
47.5683,47.5683,47.5683,09-Jul-2014
47.4613,47.4613,47.4613,10-Jul-2014
46.7964,46.7964,46.7964,11-Jul-2014
46.7742,46.7742,46.7742,14-Jul-2014
47.2227,47.2227,47.2227,15-Jul-2014
47.8264,47.8264,47.8264,16-Jul-2014
47.9432,47.9432,47.9432,17-Jul-2014
48.0882,48.0882,48.0882,18-Jul-2014
48.2216,48.2216,48.2216,21-Jul-2014
48.742,48.742,48.742,22-Jul-2014
48.9215,48.9215,48.9215,23-Jul-2014
49.1405,49.1405,49.1405,24-Jul-2014
48.8927,48.8927,48.8927,25-Jul-2014
48.6771,48.6771,48.6771,28-Jul-2014
48.9442,48.9442,48.9442,30-Jul-2014
48.508,48.508,48.508,31-Jul-2014
47.7702,47.7702,47.7702,01-Aug-2014
48.2726,48.2726,48.2726,04-Aug-2014
48.6678,48.6678,48.6678,05-Aug-2014
48.2038,48.2038,48.2038,06-Aug-2014
48.0612,48.0612,48.0612,07-Aug-2014
47.5642,47.5642,47.5642,08-Aug-2014
47.9181,47.9181,47.9181,11-Aug-2014
48.5479,48.5479,48.5479,12-Aug-2014
48.654,48.654,48.654,13-Aug-2014
48.9786,48.9786,48.9786,14-Aug-2014
49.4934,49.4934,49.4934,18-Aug-2014
49.6396,49.6396,49.6396,19-Aug-2014
49.5029,49.5029,49.5029,20-Aug-2014
49.6103,49.6103,49.6103,21-Aug-2014
49.7485,49.7485,49.7485,22-Aug-2014
49.704,49.704,49.704,25-Aug-2014
49.6937,49.6937,49.6937,26-Aug-2014
49.8965,49.8965,49.8965,27-Aug-2014
50.0103,50.0103,50.0103,28-Aug-2014
50.4653,50.4653,50.4653,01-Sep-2014
50.81,50.81,50.81,02-Sep-2014
51.0062,51.0062,51.0062,03-Sep-2014
50.8951,50.8951,50.8951,04-Sep-2014
50.8467,50.8467,50.8467,05-Sep-2014
51.3878,51.3878,51.3878,08-Sep-2014
51.2575,51.2575,51.2575,09-Sep-2014
50.8926,50.8926,50.8926,10-Sep-2014
50.8431,50.8431,50.8431,11-Sep-2014
50.9655,50.9655,50.9655,12-Sep-2014
50.5713,50.5713,50.5713,15-Sep-2014
49.8911,49.8911,49.8911,16-Sep-2014
50.1563,50.1563,50.1563,17-Sep-2014
51.026,51.026,51.026,18-Sep-2014
51.062,51.062,51.062,19-Sep-2014
51.2224,51.2224,51.2224,22-Sep-2014
50.4206,50.4206,50.4206,23-Sep-2014
50.3261,50.3261,50.3261,24-Sep-2014
49.7615,49.7615,49.7615,25-Sep-2014
50.1155,50.1155,50.1155,26-Sep-2014
50.0533,50.0533,50.0533,29-Sep-2014
50.0893,50.0893,50.0893,30-Sep-2014
49.9705,49.9705,49.9705,01-Oct-2014
49.3974,49.3974,49.3974,07-Oct-2014
49.3359,49.3359,49.3359,08-Oct-2014
50.0669,50.0669,50.0669,09-Oct-2014
49.4413,49.4413,49.4413,10-Oct-2014
49.5926,49.5926,49.5926,13-Oct-2014
49.4648,49.4648,49.4648,14-Oct-2014
48.7672,48.7672,48.7672,16-Oct-2014
48.9627,48.9627,48.9627,17-Oct-2014
49.5855,49.5855,49.5855,20-Oct-2014
49.8901,49.8901,49.8901,21-Oct-2014
50.3161,50.3161,50.3161,22-Oct-2014
50.2887,50.2887,50.2887,27-Oct-2014
50.5123,50.5123,50.5123,28-Oct-2014
50.9104,50.9104,50.9104,29-Oct-2014
51.4044,51.4044,51.4044,30-Oct-2014
52.3754,52.3754,52.3754,31-Oct-2014
52.39,52.39,52.39,03-Nov-2014
52.4678,52.4678,52.4678,05-Nov-2014
52.4602,52.4602,52.4602,07-Nov-2014
52.5037,52.5037,52.5037,10-Nov-2014
52.6194,52.6194,52.6194,11-Nov-2014
52.7476,52.7476,52.7476,12-Nov-2014
52.5913,52.5913,52.5913,13-Nov-2014
52.792,52.792,52.792,14-Nov-2014
53.0463,53.0463,53.0463,17-Nov-2014
53.0154,53.0154,53.0154,18-Nov-2014
52.7423,52.7423,52.7423,19-Nov-2014
52.8645,52.8645,52.8645,20-Nov-2014
53.3362,53.3362,53.3362,21-Nov-2014
53.6661,53.6661,53.6661,24-Nov-2014
53.2447,53.2447,53.2447,25-Nov-2014
53.3232,53.3232,53.3232,26-Nov-2014
53.4382,53.4382,53.4382,27-Nov-2014
54.0257,54.0257,54.0257,28-Nov-2014
53.8228,53.8228,53.8228,01-Dec-2014
53.6269,53.6269,53.6269,02-Dec-2014
53.7074,53.7074,53.7074,03-Dec-2014
53.8748,53.8748,53.8748,04-Dec-2014
53.7104,53.7104,53.7104,05-Dec-2014
53.0751,53.0751,53.0751,08-Dec-2014
52.4662,52.4662,52.4662,09-Dec-2014
52.5591,52.5591,52.5591,10-Dec-2014
52.1669,52.1669,52.1669,11-Dec-2014
51.7364,51.7364,51.7364,12-Dec-2014
51.7075,51.7075,51.7075,15-Dec-2014
50.7777,50.7777,50.7777,16-Dec-2014
50.5416,50.5416,50.5416,17-Dec-2014
51.3491,51.3491,51.3491,18-Dec-2014
51.7597,51.7597,51.7597,19-Dec-2014
52.3748,52.3748,52.3748,22-Dec-2014
52.0186,52.0186,52.0186,23-Dec-2014
51.4376,51.4376,51.4376,24-Dec-2014
51.6033,51.6033,51.6033,26-Dec-2014
51.8865,51.8865,51.8865,29-Dec-2014
51.898,51.898,51.898,30-Dec-2014
52.1122,52.1122,52.1122,31-Dec-2014
52.1199,52.1199,52.1199,01-Jan-2015
52.8108,52.8108,52.8108,02-Jan-2015
52.7041,52.7041,52.7041,05-Jan-2015
51.131,51.131,51.131,06-Jan-2015
50.9729,50.9729,50.9729,07-Jan-2015
51.7978,51.7978,51.7978,08-Jan-2015
52.1094,52.1094,52.1094,09-Jan-2015
52.348,52.348,52.348,12-Jan-2015
52.1996,52.1996,52.1996,13-Jan-2015
52.0622,52.0622,52.0622,14-Jan-2015
53.4173,53.4173,53.4173,15-Jan-2015
53.5401,53.5401,53.5401,16-Jan-2015
53.7706,53.7706,53.7706,19-Jan-2015
54.6779,54.6779,54.6779,20-Jan-2015
54.8899,54.8899,54.8899,21-Jan-2015
55.0956,55.0956,55.0956,22-Jan-2015
55.5577,55.5577,55.5577,23-Jan-2015
56.0307,56.0307,56.0307,27-Jan-2015
56.0412,56.0412,56.0412,28-Jan-2015
56.2785,56.2785,56.2785,29-Jan-2015
55.3803,55.3803,55.3803,30-Jan-2015
55.3106,55.3106,55.3106,02-Feb-2015
55.054,55.054,55.054,03-Feb-2015
54.8547,54.8547,54.8547,04-Feb-2015
54.7793,54.7793,54.7793,05-Feb-2015
54.463,54.463,54.463,06-Feb-2015
53.6192,53.6192,53.6192,09-Feb-2015
53.8514,53.8514,53.8514,10-Feb-2015
54.236,54.236,54.236,11-Feb-2015
54.7577,54.7577,54.7577,12-Feb-2015
55.3386,55.3386,55.3386,13-Feb-2015
55.3631,55.3631,55.3631,16-Feb-2015
55.74,55.74,55.74,18-Feb-2015
55.903,55.903,55.903,19-Feb-2015
55.5168,55.5168,55.5168,20-Feb-2015
55.0241,55.0241,55.0241,23-Feb-2015
55.0677,55.0677,55.0677,24-Feb-2015
55.0996,55.0996,55.0996,25-Feb-2015
54.5786,54.5786,54.5786,26-Feb-2015
55.6003,55.6003,55.6003,27-Feb-2015
56.3041,56.3041,56.3041,02-Mar-2015
56.5977,56.5977,56.5977,03-Mar-2015
56.1378,56.1378,56.1378,04-Mar-2015
56.2331,56.2331,56.2331,05-Mar-2015
55.1058,55.1058,55.1058,09-Mar-2015
54.8256,54.8256,54.8256,10-Mar-2015
54.7507,54.7507,54.7507,11-Mar-2015
55.2234,55.2234,55.2234,12-Mar-2015
54.4281,54.4281,54.4281,13-Mar-2015
54.3366,54.3366,54.3366,16-Mar-2015
54.8964,54.8964,54.8964,17-Mar-2015
54.6618,54.6618,54.6618,18-Mar-2015
54.3424,54.3424,54.3424,19-Mar-2015
53.9908,53.9908,53.9908,20-Mar-2015
53.8656,53.8656,53.8656,23-Mar-2015
53.828,53.828,53.828,24-Mar-2015
53.758,53.758,53.758,25-Mar-2015
52.5743,52.5743,52.5743,26-Mar-2015
52.5741,52.5741,52.5741,27-Mar-2015
53.5207,53.5207,53.5207,30-Mar-2015
53.5092,53.5092,53.5092,31-Mar-2015
54.1118,54.1118,54.1118,01-Apr-2015
54.565,54.565,54.565,06-Apr-2015
54.5645,54.5645,54.5645,07-Apr-2015
54.9022,54.9022,54.9022,08-Apr-2015
55.2971,55.2971,55.2971,09-Apr-2015
55.3101,55.3101,55.3101,10-Apr-2015
55.6457,55.6457,55.6457,13-Apr-2015
55.1163,55.1163,55.1163,15-Apr-2015
54.8396,54.8396,54.8396,16-Apr-2015
54.206,54.206,54.206,17-Apr-2015
53.2135,53.2135,53.2135,20-Apr-2015
52.7698,52.7698,52.7698,21-Apr-2015
53.0948,53.0948,53.0948,22-Apr-2015
52.8958,52.8958,52.8958,23-Apr-2015
52.3129,52.3129,52.3129,24-Apr-2015
51.7438,51.7438,51.7438,27-Apr-2015
52.1964,52.1964,52.1964,28-Apr-2015
51.9044,51.9044,51.9044,29-Apr-2015
51.536,51.536,51.536,30-Apr-2015
52.4751,52.4751,52.4751,04-May-2015
52.4149,52.4149,52.4149,05-May-2015
51.0001,51.0001,51.0001,06-May-2015
50.7548,50.7548,50.7548,07-May-2015
51.6229,51.6229,51.6229,08-May-2015
52.4188,52.4188,52.4188,11-May-2015
51.1901,51.1901,51.1901,12-May-2015
51.8733,51.8733,51.8733,13-May-2015
51.8072,51.8072,51.8072,14-May-2015
52.0428,52.0428,52.0428,15-May-2015
52.74,52.74,52.74,18-May-2015
