Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
SBI Mutual Fund,,,
SBI BLUE CHIP FUND,,,
SBI BLUE CHIP FUND-DIRECT PLAN -GROWTH,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
22.8692,22.6405,22.8692,08-Jul-2014
22.6751,22.4483,22.6751,09-Jul-2014
22.6747,22.448,22.6747,10-Jul-2014
22.3965,22.1725,22.3965,11-Jul-2014
22.3938,22.1699,22.3938,14-Jul-2014
22.7382,22.5108,22.7382,15-Jul-2014
23.0706,22.8399,23.0706,16-Jul-2014
23.1429,22.9115,23.1429,17-Jul-2014
23.2033,22.9713,23.2033,18-Jul-2014
23.217,22.9848,23.217,21-Jul-2014
23.3464,23.1129,23.3464,22-Jul-2014
23.3581,23.1245,23.3581,23-Jul-2014
23.4014,23.1674,23.4014,24-Jul-2014
23.2601,23.0275,23.2601,25-Jul-2014
23.2077,22.9756,23.2077,28-Jul-2014
23.2775,23.0447,23.2775,30-Jul-2014
23.1967,22.9647,23.1967,31-Jul-2014
22.9819,22.7521,22.9819,01-Aug-2014
23.1452,22.9137,23.1452,04-Aug-2014
23.2787,23.0459,23.2787,05-Aug-2014
23.106,22.8749,23.106,06-Aug-2014
23.058,22.8274,23.058,07-Aug-2014
22.8014,22.5734,22.8014,08-Aug-2014
22.9636,22.734,22.9636,11-Aug-2014
23.1433,22.9119,23.1433,12-Aug-2014
23.1071,22.876,23.1071,13-Aug-2014
23.2974,23.0644,23.2974,14-Aug-2014
23.5779,23.3421,23.5779,18-Aug-2014
23.7085,23.4714,23.7085,19-Aug-2014
23.7266,23.4893,23.7266,20-Aug-2014
23.8813,23.6425,23.8813,21-Aug-2014
24.018,23.7778,24.018,22-Aug-2014
24.0004,23.7604,24.0004,25-Aug-2014
24.0146,23.7745,24.0146,26-Aug-2014
24.1995,23.9575,24.1995,27-Aug-2014
24.2327,23.9904,24.2327,28-Aug-2014
24.5102,24.2651,24.5102,01-Sep-2014
24.7525,24.505,24.7525,02-Sep-2014
24.8955,24.6465,24.8955,03-Sep-2014
24.8577,24.6091,24.8577,04-Sep-2014
24.8318,24.5835,24.8318,05-Sep-2014
25.0175,24.7673,25.0175,08-Sep-2014
25.0574,24.8068,25.0574,09-Sep-2014
24.9686,24.7189,24.9686,10-Sep-2014
25.1706,24.9189,25.1706,11-Sep-2014
25.2581,25.0055,25.2581,12-Sep-2014
25.117,24.8658,25.117,15-Sep-2014
24.6117,24.3656,24.6117,16-Sep-2014
24.7187,24.4715,24.7187,17-Sep-2014
25.1682,24.9165,25.1682,18-Sep-2014
25.1757,24.9239,25.1757,19-Sep-2014
25.2455,24.993,25.2455,22-Sep-2014
24.9084,24.6593,24.9084,23-Sep-2014
24.8283,24.58,24.8283,24-Sep-2014
24.6124,24.3663,24.6124,25-Sep-2014
24.8001,24.5521,24.8001,26-Sep-2014
24.8874,24.6385,24.8874,29-Sep-2014
24.9223,24.6731,24.9223,30-Sep-2014
24.8249,24.5767,24.8249,01-Oct-2014
24.5564,24.3108,24.5564,07-Oct-2014
24.4536,24.2091,24.4536,08-Oct-2014
24.7982,24.5502,24.7982,09-Oct-2014
24.4363,24.1919,24.4363,10-Oct-2014
