Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Motilal Oswal Mutual Fund,,,
Motilal Oswal Focused 25 Fund (MOF25),,,
Motilal Oswal Focused 25 Fund (MOF25)- Direct Plan Growth Option,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
20.9875,20.9875,20.9875,10-May-2017
21.0029,21.0029,21.0029,11-May-2017
21.0079,21.0079,21.0079,12-May-2017
21.3262,21.3262,21.3262,15-May-2017
21.4141,21.4141,21.4141,16-May-2017
21.3297,21.3297,21.3297,17-May-2017
21.0019,21.0019,21.0019,18-May-2017
20.8955,20.8955,20.8955,19-May-2017
20.6934,20.6934,20.6934,22-May-2017
20.6088,20.6088,20.6088,23-May-2017
20.3854,20.3854,20.3854,24-May-2017
20.5432,20.5432,20.5432,25-May-2017
20.6187,20.6187,20.6187,26-May-2017
20.4933,20.4933,20.4933,29-May-2017
20.6044,20.6044,20.6044,30-May-2017
20.8271,20.8271,20.8271,31-May-2017
20.9152,20.9152,20.9152,01-Jun-2017
21.0563,21.0563,21.0563,02-Jun-2017
21.0583,21.0583,21.0583,05-Jun-2017
20.9943,20.9943,20.9943,06-Jun-2017
21.1194,21.1194,21.1194,07-Jun-2017
21.2187,21.2187,21.2187,08-Jun-2017
21.3304,21.3304,21.3304,09-Jun-2017
21.1462,21.1462,21.1462,12-Jun-2017
21.1987,21.1987,21.1987,13-Jun-2017
21.2225,21.2225,21.2225,14-Jun-2017
21.0714,21.0714,21.0714,15-Jun-2017
21.1899,21.1899,21.1899,16-Jun-2017
21.2626,21.2626,21.2626,19-Jun-2017
21.243,21.243,21.243,20-Jun-2017
21.2989,21.2989,21.2989,21-Jun-2017
21.2259,21.2259,21.2259,22-Jun-2017
20.9739,20.9739,20.9739,23-Jun-2017
20.91,20.91,20.91,27-Jun-2017
21.0216,21.0216,21.0216,28-Jun-2017
21,21,21,29-Jun-2017
21.0514,21.0514,21.0514,30-Jun-2017
21.1605,21.1605,21.1605,03-Jul-2017
21.2945,21.2945,21.2945,04-Jul-2017
21.2842,21.2842,21.2842,05-Jul-2017
21.3237,21.3237,21.3237,06-Jul-2017
21.2978,21.2978,21.2978,07-Jul-2017
21.3978,21.3978,21.3978,10-Jul-2017
21.408,21.408,21.408,11-Jul-2017
21.4849,21.4849,21.4849,12-Jul-2017
21.5272,21.5272,21.5272,13-Jul-2017
21.5852,21.5852,21.5852,14-Jul-2017
21.5467,21.5467,21.5467,17-Jul-2017
21.5043,21.5043,21.5043,18-Jul-2017
21.665,21.665,21.665,19-Jul-2017
21.5585,21.5585,21.5585,20-Jul-2017
21.5937,21.5937,21.5937,21-Jul-2017
21.5953,21.5953,21.5953,24-Jul-2017
