Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Edelweiss Mutual Fund,,,
Edelweiss Balanced Advantage Fund,,,
Edelweiss Balanced Advantage Fund -Direct Plan-Growth Option,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
16.9,16.73,16.9,05-Sep-2014
17.04,16.87,17.04,08-Sep-2014
17.05,16.88,17.05,09-Sep-2014
16.99,16.82,16.99,10-Sep-2014
17.03,16.86,17.03,11-Sep-2014
17.16,16.99,17.16,12-Sep-2014
17.11,16.94,17.11,15-Sep-2014
16.89,16.72,16.89,16-Sep-2014
16.9,16.73,16.9,17-Sep-2014
17.03,16.86,17.03,18-Sep-2014
17.08,16.91,17.08,19-Sep-2014
17.09,16.92,17.09,22-Sep-2014
16.93,16.76,16.93,23-Sep-2014
16.88,16.71,16.88,24-Sep-2014
16.82,16.65,16.82,25-Sep-2014
16.91,16.74,16.91,26-Sep-2014
16.97,16.8,16.97,29-Sep-2014
17,16.83,17,30-Sep-2014
16.98,16.81,16.98,01-Oct-2014
16.88,16.71,16.88,07-Oct-2014
16.78,16.61,16.78,08-Oct-2014
16.88,16.71,16.88,09-Oct-2014
16.71,16.54,16.71,10-Oct-2014
16.78,16.61,16.78,13-Oct-2014
16.76,16.59,16.76,14-Oct-2014
16.63,16.46,16.63,16-Oct-2014
16.58,16.41,16.58,17-Oct-2014
16.69,16.52,16.69,20-Oct-2014
16.77,16.6,16.77,21-Oct-2014
16.85,16.68,16.85,22-Oct-2014
16.81,16.64,16.81,27-Oct-2014
16.86,16.69,16.86,28-Oct-2014
16.94,16.77,16.94,29-Oct-2014
17.07,16.9,17.07,30-Oct-2014
17.31,17.14,17.31,31-Oct-2014
17.36,17.19,17.36,03-Nov-2014
17.4,17.23,17.4,05-Nov-2014
17.46,17.29,17.46,07-Nov-2014
17.5,17.33,17.5,10-Nov-2014
17.55,17.37,17.55,11-Nov-2014
17.63,17.45,17.63,12-Nov-2014
17.64,17.46,17.64,13-Nov-2014
17.68,17.5,17.68,14-Nov-2014
17.78,17.6,17.78,17-Nov-2014
17.8,17.62,17.8,18-Nov-2014
17.79,17.61,17.79,19-Nov-2014
17.81,17.63,17.81,20-Nov-2014
17.86,17.68,17.86,21-Nov-2014
17.92,17.74,17.92,24-Nov-2014
17.83,17.65,17.83,25-Nov-2014
17.81,17.63,17.81,26-Nov-2014
17.86,17.68,17.86,27-Nov-2014
17.95,17.77,17.95,28-Nov-2014
17.95,17.77,17.95,01-Dec-2014
17.96,17.78,17.96,02-Dec-2014
18.01,17.83,18.01,03-Dec-2014
18.03,17.85,18.03,04-Dec-2014
17.95,17.77,17.95,05-Dec-2014
17.79,17.61,17.79,08-Dec-2014
17.68,17.5,17.68,09-Dec-2014
17.73,17.55,17.73,10-Dec-2014
17.68,17.5,17.68,11-Dec-2014
17.67,17.49,17.67,12-Dec-2014
17.66,17.48,17.66,15-Dec-2014
17.47,17.3,17.47,16-Dec-2014
17.42,17.25,17.42,17-Dec-2014
17.62,17.44,17.62,18-Dec-2014
17.66,17.48,17.66,19-Dec-2014
17.78,17.6,17.78,22-Dec-2014
17.73,17.55,17.73,23-Dec-2014
17.63,17.45,17.63,24-Dec-2014
17.69,17.51,17.69,26-Dec-2014
17.74,17.56,17.74,29-Dec-2014
17.78,17.6,17.78,30-Dec-2014
17.87,17.69,17.87,31-Dec-2014
17.89,17.71,17.89,01-Jan-2015
18.02,17.84,18.02,02-Jan-2015
17.96,17.78,17.96,05-Jan-2015
17.57,17.39,17.57,06-Jan-2015
17.59,17.41,17.59,07-Jan-2015
17.67,17.49,17.67,08-Jan-2015
17.74,17.56,17.74,09-Jan-2015
17.87,17.69,17.87,12-Jan-2015
17.88,17.7,17.88,13-Jan-2015
17.93,17.75,17.93,14-Jan-2015
18.1,17.92,18.1,15-Jan-2015
18.17,17.99,18.17,16-Jan-2015
18.24,18.06,18.24,19-Jan-2015
18.4,18.22,18.4,20-Jan-2015
18.48,18.3,18.48,21-Jan-2015
18.52,18.33,18.52,22-Jan-2015
18.61,18.42,18.61,23-Jan-2015
18.75,18.56,18.75,27-Jan-2015
18.81,18.62,18.81,28-Jan-2015
18.85,18.66,18.85,29-Jan-2015
18.67,18.48,18.67,30-Jan-2015
18.73,18.54,18.73,02-Feb-2015
18.69,18.5,18.69,03-Feb-2015
18.61,18.42,18.61,04-Feb-2015
18.58,18.39,18.58,05-Feb-2015
18.53,18.34,18.53,06-Feb-2015
18.35,18.17,18.35,09-Feb-2015
18.43,18.25,18.43,10-Feb-2015
18.56,18.37,18.56,11-Feb-2015
18.68,18.49,18.68,12-Feb-2015
18.78,18.59,18.78,13-Feb-2015
18.79,18.6,18.79,16-Feb-2015
18.89,18.7,18.89,18-Feb-2015
18.89,18.7,18.89,19-Feb-2015
18.81,18.62,18.81,20-Feb-2015
18.66,18.47,18.66,23-Feb-2015
18.67,18.48,18.67,24-Feb-2015
18.68,18.49,18.68,25-Feb-2015
18.55,18.36,18.55,26-Feb-2015
18.68,18.49,18.68,27-Feb-2015
19,18.81,19,02-Mar-2015
19.08,18.89,19.08,03-Mar-2015
19.02,18.83,19.02,04-Mar-2015
19.12,18.93,19.12,05-Mar-2015
18.9,18.71,18.9,09-Mar-2015
18.86,18.67,18.86,10-Mar-2015
18.87,18.68,18.87,11-Mar-2015
19,18.81,19,12-Mar-2015
18.85,18.66,18.85,13-Mar-2015
18.87,18.68,18.87,16-Mar-2015
18.99,18.8,18.99,17-Mar-2015
18.96,18.77,18.96,18-Mar-2015
18.89,18.7,18.89,19-Mar-2015
18.8,18.61,18.8,20-Mar-2015
18.76,18.57,18.76,23-Mar-2015
18.77,18.58,18.77,24-Mar-2015
18.81,18.62,18.81,25-Mar-2015
18.7,18.51,18.7,26-Mar-2015
18.74,18.55,18.74,27-Mar-2015
18.9,18.71,18.9,30-Mar-2015
18.94,18.75,18.94,31-Mar-2015
19.09,18.9,19.09,01-Apr-2015
19.2,19.01,19.2,06-Apr-2015
19.19,19,19.19,07-Apr-2015
19.24,19.05,19.24,08-Apr-2015
19.34,19.15,19.34,09-Apr-2015
19.34,19.15,19.34,10-Apr-2015
19.39,19.2,19.39,13-Apr-2015
19.28,19.09,19.28,15-Apr-2015
19.25,19.06,19.25,16-Apr-2015
19,18.81,19,17-Apr-2015
18.88,18.69,18.88,20-Apr-2015
18.86,18.67,18.86,21-Apr-2015
18.81,18.62,18.81,22-Apr-2015
18.85,18.66,18.85,23-Apr-2015
18.72,18.53,18.72,24-Apr-2015
18.61,18.42,18.61,27-Apr-2015
18.71,18.52,18.71,28-Apr-2015
18.78,18.59,18.78,29-Apr-2015
18.81,18.62,18.81,30-Apr-2015
18.9,18.71,18.9,04-May-2015
18.91,18.72,18.91,05-May-2015
18.72,18.53,18.72,06-May-2015
18.62,18.43,18.62,07-May-2015
18.74,18.55,18.74,08-May-2015
18.82,18.63,18.82,11-May-2015
18.68,18.49,18.68,12-May-2015
18.76,18.57,18.76,13-May-2015
18.8,18.61,18.8,14-May-2015
18.87,18.68,18.87,15-May-2015
18.99,18.8,18.99,18-May-2015
19,18.81,19,19-May-2015
19.09,18.9,19.09,20-May-2015
19.05,18.86,19.05,21-May-2015
19.12,18.93,19.12,22-May-2015
19.08,18.89,19.08,25-May-2015
19.1,18.91,19.1,26-May-2015
19.16,18.97,19.16,27-May-2015
19.15,18.96,19.15,28-May-2015
19.31,19.12,19.31,29-May-2015
19.29,19.1,19.29,01-Jun-2015
18.98,18.79,18.98,02-Jun-2015
18.91,18.72,18.91,03-Jun-2015
18.9,18.71,18.9,04-Jun-2015
18.91,18.72,18.91,05-Jun-2015
18.81,18.62,18.81,08-Jun-2015
18.79,18.6,18.79,09-Jun-2015
18.87,18.68,18.87,10-Jun-2015
18.72,18.53,18.72,11-Jun-2015
18.68,18.49,18.68,12-Jun-2015
18.7,18.51,18.7,15-Jun-2015
18.7,18.51,18.7,16-Jun-2015
18.84,18.65,18.84,17-Jun-2015
18.93,18.74,18.93,18-Jun-2015
19,18.81,19,19-Jun-2015
19.18,18.99,19.18,22-Jun-2015
19.19,19,19.19,23-Jun-2015
19.18,18.99,19.18,24-Jun-2015
19.21,19.02,19.21,25-Jun-2015
19.24,19.05,19.24,26-Jun-2015
19.11,18.92,19.11,29-Jun-2015
19.24,19.05,19.24,30-Jun-2015
19.36,19.17,19.36,01-Jul-2015
19.42,19.23,19.42,02-Jul-2015
19.45,19.26,19.45,03-Jul-2015
19.5,19.31,19.5,06-Jul-2015
19.49,19.3,19.49,07-Jul-2015
19.32,19.13,19.32,08-Jul-2015
19.25,19.06,19.25,09-Jul-2015
19.24,19.05,19.24,10-Jul-2015
19.39,19.2,19.39,13-Jul-2015
19.4,19.21,19.4,14-Jul-2015
19.49,19.3,19.49,15-Jul-2015
19.66,19.46,19.66,16-Jul-2015
19.67,19.47,19.67,17-Jul-2015
19.68,19.48,19.68,20-Jul-2015
19.55,19.35,19.55,21-Jul-2015
19.7,19.5,19.7,22-Jul-2015
19.62,19.42,19.62,23-Jul-2015
19.51,19.31,19.51,24-Jul-2015
19.32,19.13,19.32,27-Jul-2015
19.31,19.12,19.31,28-Jul-2015
19.36,19.17,19.36,29-Jul-2015
19.42,19.23,19.42,30-Jul-2015
19.53,19.33,19.53,31-Jul-2015
19.51,19.31,19.51,03-Aug-2015
19.53,19.33,19.53,04-Aug-2015
19.6,19.4,19.6,05-Aug-2015
19.62,19.42,19.62,06-Aug-2015
19.55,19.35,19.55,07-Aug-2015
19.5,19.31,19.5,10-Aug-2015
19.39,19.2,19.39,11-Aug-2015
19.19,19,19.19,12-Aug-2015
19.17,18.98,19.17,13-Aug-2015
19.26,19.07,19.26,14-Aug-2015
