Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Nippon India Mutual Fund,,,
Nippon India Gilt Securities Fund-,,,
Nippon India Gilt Securities Fund - Direct Plan Growth Plan - Growth Option,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
15.9643,15.9643,15.9643,07-Aug-2014
15.9697,15.9697,15.9697,08-Aug-2014
16.0129,16.0129,16.0129,11-Aug-2014
15.9851,15.9851,15.9851,12-Aug-2014
16.0506,16.0506,16.0506,13-Aug-2014
16.1072,16.1072,16.1072,14-Aug-2014
16.1235,16.1235,16.1235,19-Aug-2014
16.2032,16.2032,16.2032,20-Aug-2014
16.1909,16.1909,16.1909,21-Aug-2014
16.1927,16.1927,16.1927,22-Aug-2014
16.1577,16.1577,16.1577,25-Aug-2014
16.1598,16.1598,16.1598,26-Aug-2014
16.183,16.183,16.183,27-Aug-2014
16.186,16.186,16.186,28-Aug-2014
16.194,16.194,16.194,01-Sep-2014
16.2161,16.2161,16.2161,02-Sep-2014
16.2277,16.2277,16.2277,03-Sep-2014
16.2224,16.2224,16.2224,04-Sep-2014
16.2423,16.2423,16.2423,05-Sep-2014
16.2784,16.2784,16.2784,08-Sep-2014
16.2622,16.2622,16.2622,09-Sep-2014
16.245,16.245,16.245,10-Sep-2014
16.2852,16.2852,16.2852,11-Sep-2014
16.2933,16.2933,16.2933,12-Sep-2014
16.3086,16.3086,16.3086,15-Sep-2014
16.32,16.32,16.32,16-Sep-2014
16.3346,16.3346,16.3346,17-Sep-2014
16.4062,16.4062,16.4062,18-Sep-2014
16.4025,16.4025,16.4025,19-Sep-2014
16.4284,16.4284,16.4284,22-Sep-2014
16.4044,16.4044,16.4044,23-Sep-2014
16.4019,16.4019,16.4019,24-Sep-2014
16.3979,16.3979,16.3979,25-Sep-2014
16.4404,16.4404,16.4404,26-Sep-2014
16.4053,16.4053,16.4053,29-Sep-2014
16.3787,16.3787,16.3787,30-Sep-2014
16.4137,16.4137,16.4137,01-Oct-2014
16.4687,16.4687,16.4687,07-Oct-2014
16.5234,16.5234,16.5234,08-Oct-2014
16.4695,16.4695,16.4695,09-Oct-2014
16.4837,16.4837,16.4837,10-Oct-2014
16.532,16.532,16.532,13-Oct-2014
16.5615,16.5615,16.5615,14-Oct-2014
16.6136,16.6136,16.6136,16-Oct-2014
16.609,16.609,16.609,17-Oct-2014
16.6653,16.6653,16.6653,20-Oct-2014
16.6853,16.6853,16.6853,21-Oct-2014
16.7117,16.7117,16.7117,22-Oct-2014
