"Date","Open","High","Low","Close"
"21 Aug 2017","-","-","-","8825.85"
"18 Aug 2017","-","-","-","8886.17"
"18 Aug 2017","-","-","-","8886.17"
"17 Aug 2017","-","-","-","8916.81"
"17 Aug 2017","-","-","-","8916.81"
"16 Aug 2017","-","-","-","8909.30"
"16 Aug 2017","-","-","-","8909.30"
"14 Aug 2017","-","-","-","8839.01"
"14 Aug 2017","-","-","-","8839.01"
"11 Aug 2017","-","-","-","8617.04"
"11 Aug 2017","-","-","-","8617.04"
"10 Aug 2017","-","-","-","8654.38"
"10 Aug 2017","-","-","-","8654.38"
"09 Aug 2017","-","-","-","8881.35"
"09 Aug 2017","-","-","-","8881.35"
"08 Aug 2017","-","-","-","9011.75"
"08 Aug 2017","-","-","-","9011.75"
"07 Aug 2017","-","-","-","9095.55"
"07 Aug 2017","-","-","-","9095.55"
"04 Aug 2017","-","-","-","9027.78"
"04 Aug 2017","-","-","-","9027.78"
"03 Aug 2017","-","-","-","9018.43"
"03 Aug 2017","-","-","-","9018.43"
"02 Aug 2017","-","-","-","9095.65"
"02 Aug 2017","-","-","-","9095.65"
"01 Aug 2017","-","-","-","9113.54"
"01 Aug 2017","-","-","-","9113.54"
"31 Jul 2017","-","-","-","9073.17"
"31 Jul 2017","-","-","-","9073.17"
"28 Jul 2017","-","-","-","9072.31"
"28 Jul 2017","-","-","-","9072.31"
"27 Jul 2017","-","-","-","9073.04"
"27 Jul 2017","-","-","-","9073.04"
"26 Jul 2017","-","-","-","9056.92"
"26 Jul 2017","-","-","-","9056.92"
"25 Jul 2017","-","-","-","9057.78"
"25 Jul 2017","-","-","-","9057.78"
"24 Jul 2017","-","-","-","9018.98"
"24 Jul 2017","-","-","-","9018.98"
"21 Jul 2017","-","-","-","9002.65"
"21 Jul 2017","-","-","-","9002.65"
"20 Jul 2017","-","-","-","9014.39"
"20 Jul 2017","-","-","-","9014.39"
"19 Jul 2017","-","-","-","9049.27"
"19 Jul 2017","-","-","-","9049.27"
"18 Jul 2017","-","-","-","9009.66"
"18 Jul 2017","-","-","-","9009.66"
"17 Jul 2017","-","-","-","9053.66"
"17 Jul 2017","-","-","-","9053.66"
"14 Jul 2017","-","-","-","9040.79"
"14 Jul 2017","-","-","-","9040.79"
"13 Jul 2017","-","-","-","9053.02"
"13 Jul 2017","-","-","-","9053.02"
"12 Jul 2017","-","-","-","9045.79"
"12 Jul 2017","-","-","-","9045.79"
"11 Jul 2017","-","-","-","8983.46"
"11 Jul 2017","-","-","-","8983.46"
"10 Jul 2017","-","-","-","9041.36"
"10 Jul 2017","-","-","-","9041.36"
"07 Jul 2017","-","-","-","9020.58"
"07 Jul 2017","-","-","-","9020.58"
"06 Jul 2017","-","-","-","9019.23"
"06 Jul 2017","-","-","-","9019.23"
"05 Jul 2017","-","-","-","9010.53"
"05 Jul 2017","-","-","-","9010.53"
"04 Jul 2017","-","-","-","8953.02"
"04 Jul 2017","-","-","-","8953.02"
"03 Jul 2017","-","-","-","8953.44"
"03 Jul 2017","-","-","-","8953.44"
"30 Jun 2017","-","-","-","8863.21"
"30 Jun 2017","-","-","-","8863.21"
"29 Jun 2017","-","-","-","8771.53"
"29 Jun 2017","-","-","-","8771.53"
"28 Jun 2017","-","-","-","8738.66"
"28 Jun 2017","-","-","-","8738.66"
"27 Jun 2017","-","-","-","8723.43"
"27 Jun 2017","-","-","-","8723.43"
"23 Jun 2017","-","-","-","8805.54"
"23 Jun 2017","-","-","-","8805.54"
"22 Jun 2017","-","-","-","8879.85"
"22 Jun 2017","-","-","-","8879.85"
"21 Jun 2017","-","-","-","8924.52"
"21 Jun 2017","-","-","-","8924.52"
"20 Jun 2017","-","-","-","8925.08"
"20 Jun 2017","-","-","-","8925.08"
"19 Jun 2017","-","-","-","8909.44"
"19 Jun 2017","-","-","-","8909.44"
"16 Jun 2017","-","-","-","8947.21"
"16 Jun 2017","-","-","-","8947.21"
"15 Jun 2017","-","-","-","8927.29"
"15 Jun 2017","-","-","-","8927.29"
"14 Jun 2017","-","-","-","8941.68"
"14 Jun 2017","-","-","-","8941.68"
"13 Jun 2017","-","-","-","8888.43"
"13 Jun 2017","-","-","-","8888.43"
"12 Jun 2017","-","-","-","8884.90"
"12 Jun 2017","-","-","-","8884.90"
"09 Jun 2017","-","-","-","8903.16"
"09 Jun 2017","-","-","-","8903.16"
"08 Jun 2017","-","-","-","8889.31"
"08 Jun 2017","-","-","-","8889.31"
"07 Jun 2017","-","-","-","8865.89"
"07 Jun 2017","-","-","-","8865.89"
"06 Jun 2017","-","-","-","8839.77"
"06 Jun 2017","-","-","-","8839.77"
"05 Jun 2017","-","-","-","8842.54"
"05 Jun 2017","-","-","-","8842.54"
"02 Jun 2017","-","-","-","8812.44"
"02 Jun 2017","-","-","-","8812.44"
"01 Jun 2017","-","-","-","8746.46"
"01 Jun 2017","-","-","-","8746.46"
"31 May 2017","-","-","-","8678.44"
"31 May 2017","-","-","-","8678.44"
"30 May 2017","-","-","-","8598.25"
"30 May 2017","-","-","-","8598.25"
"29 May 2017","-","-","-","8551.78"
"29 May 2017","-","-","-","8551.78"
"26 May 2017","-","-","-","8626.29"
"26 May 2017","-","-","-","8626.29"
"25 May 2017","-","-","-","8508.40"
"25 May 2017","-","-","-","8508.40"
"24 May 2017","-","-","-","8433.56"
"24 May 2017","-","-","-","8433.56"
"23 May 2017","-","-","-","8494.78"
"23 May 2017","-","-","-","8494.78"
"22 May 2017","-","-","-","8593.21"
"22 May 2017","-","-","-","8593.21"
"19 May 2017","-","-","-","8641.41"
"19 May 2017","-","-","-","8641.41"
"18 May 2017","-","-","-","8701.77"
"18 May 2017","-","-","-","8701.77"
"17 May 2017","-","-","-","8832.91"
"17 May 2017","-","-","-","8832.91"
"16 May 2017","-","-","-","8864.69"
"16 May 2017","-","-","-","8864.69"
"15 May 2017","-","-","-","8858.12"
"15 May 2017","-","-","-","8858.12"
"12 May 2017","-","-","-","8733.77"
"12 May 2017","-","-","-","8733.77"
"11 May 2017","-","-","-","8801.29"
"11 May 2017","-","-","-","8801.29"
"10 May 2017","-","-","-","8781.03"
"10 May 2017","-","-","-","8781.03"
"09 May 2017","-","-","-","8718.80"
"09 May 2017","-","-","-","8718.80"
"08 May 2017","-","-","-","8719.59"
"08 May 2017","-","-","-","8719.59"
"05 May 2017","-","-","-","8687.97"
"05 May 2017","-","-","-","8687.97"
"04 May 2017","-","-","-","8720.42"
"04 May 2017","-","-","-","8720.42"
"03 May 2017","-","-","-","8678.96"
"03 May 2017","-","-","-","8678.96"
"02 May 2017","-","-","-","8741.54"
"02 May 2017","-","-","-","8741.54"
"28 Apr 2017","-","-","-","8707.67"
"28 Apr 2017","-","-","-","8707.67"
"27 Apr 2017","-","-","-","8688.55"
"27 Apr 2017","-","-","-","8688.55"
"26 Apr 2017","-","-","-","8682.46"
"26 Apr 2017","-","-","-","8682.46"
"25 Apr 2017","-","-","-","8730.66"
"25 Apr 2017","-","-","-","8730.66"
"24 Apr 2017","-","-","-","8691.37"
"24 Apr 2017","-","-","-","8691.37"
"21 Apr 2017","-","-","-","8651.83"
"21 Apr 2017","-","-","-","8651.83"
"20 Apr 2017","-","-","-","8662.84"
"20 Apr 2017","-","-","-","8662.84"
"19 Apr 2017","-","-","-","8615.36"
"19 Apr 2017","-","-","-","8615.36"
"18 Apr 2017","-","-","-","8553.94"
"18 Apr 2017","-","-","-","8553.94"
"17 Apr 2017","-","-","-","8556.04"
"17 Apr 2017","-","-","-","8556.04"
"13 Apr 2017","-","-","-","8544.30"
"13 Apr 2017","-","-","-","8544.30"
"12 Apr 2017","-","-","-","8541.96"
"12 Apr 2017","-","-","-","8541.96"
"11 Apr 2017","-","-","-","8575.50"
"11 Apr 2017","-","-","-","8575.50"
"10 Apr 2017","-","-","-","8490.50"
"10 Apr 2017","-","-","-","8490.50"
"07 Apr 2017","-","-","-","8463.22"
"07 Apr 2017","-","-","-","8463.22"
"06 Apr 2017","-","-","-","8503.27"
"06 Apr 2017","-","-","-","8503.27"
"05 Apr 2017","-","-","-","8531.94"
"05 Apr 2017","-","-","-","8531.94"
"03 Apr 2017","-","-","-","8516.47"
"03 Apr 2017","-","-","-","8516.47"
"31 Mar 2017","-","-","-","8464.11"
"31 Mar 2017","-","-","-","8464.11"
"30 Mar 2017","-","-","-","8402.26"
"30 Mar 2017","-","-","-","8402.26"
"29 Mar 2017","-","-","-","8355.60"
"29 Mar 2017","-","-","-","8355.60"
"28 Mar 2017","-","-","-","8282.55"
"28 Mar 2017","-","-","-","8282.55"
"27 Mar 2017","-","-","-","8246.99"
"27 Mar 2017","-","-","-","8246.99"
"24 Mar 2017","-","-","-","8251.01"
"24 Mar 2017","-","-","-","8251.01"
"23 Mar 2017","-","-","-","8204.82"
"23 Mar 2017","-","-","-","8204.82"
"22 Mar 2017","-","-","-","8165.48"
"22 Mar 2017","-","-","-","8165.48"
"21 Mar 2017","-","-","-","8243.20"
"21 Mar 2017","-","-","-","8243.20"
"20 Mar 2017","-","-","-","8258.41"
"20 Mar 2017","-","-","-","8258.41"
"17 Mar 2017","-","-","-","8229.74"
"17 Mar 2017","-","-","-","8229.74"
"16 Mar 2017","-","-","-","8172.74"
"16 Mar 2017","-","-","-","8172.74"
"15 Mar 2017","-","-","-","8106.03"
"15 Mar 2017","-","-","-","8106.03"
"14 Mar 2017","-","-","-","8041.05"
"14 Mar 2017","-","-","-","8041.05"
"10 Mar 2017","-","-","-","7953.58"
"10 Mar 2017","-","-","-","7953.58"
"09 Mar 2017","-","-","-","7939.34"
"09 Mar 2017","-","-","-","7939.34"
"08 Mar 2017","-","-","-","7939.42"
"08 Mar 2017","-","-","-","7939.42"
"07 Mar 2017","-","-","-","7965.55"
"07 Mar 2017","-","-","-","7965.55"
"06 Mar 2017","-","-","-","7971.66"
"06 Mar 2017","-","-","-","7971.66"
"03 Mar 2017","-","-","-","7962.94"
"03 Mar 2017","-","-","-","7962.94"
"02 Mar 2017","-","-","-","7939.03"
"02 Mar 2017","-","-","-","7939.03"
"01 Mar 2017","-","-","-","7999.78"
"01 Mar 2017","-","-","-","7999.78"
"28 Feb 2017","-","-","-","7997.89"
"28 Feb 2017","-","-","-","7997.89"
"27 Feb 2017","-","-","-","7975.85"
"27 Feb 2017","-","-","-","7975.85"
"23 Feb 2017","-","-","-","7954.80"
"23 Feb 2017","-","-","-","7954.80"
"22 Feb 2017","-","-","-","7939.38"
"22 Feb 2017","-","-","-","7939.38"
"21 Feb 2017","-","-","-","7986.45"
"21 Feb 2017","-","-","-","7986.45"
"20 Feb 2017","-","-","-","7954.68"
"20 Feb 2017","-","-","-","7954.68"
"17 Feb 2017","-","-","-","7923.45"
"17 Feb 2017","-","-","-","7923.45"
"16 Feb 2017","-","-","-","7928.39"
"16 Feb 2017","-","-","-","7928.39"
"15 Feb 2017","-","-","-","7841.99"
"15 Feb 2017","-","-","-","7841.99"
"14 Feb 2017","-","-","-","7903.33"
"14 Feb 2017","-","-","-","7903.33"
"13 Feb 2017","-","-","-","7913.58"
"13 Feb 2017","-","-","-","7913.58"
"10 Feb 2017","-","-","-","7939.66"
"10 Feb 2017","-","-","-","7939.66"
"09 Feb 2017","-","-","-","7916.05"
"09 Feb 2017","-","-","-","7916.05"
"08 Feb 2017","-","-","-","7902.00"
"08 Feb 2017","-","-","-","7902.00"
"07 Feb 2017","-","-","-","7885.13"
"07 Feb 2017","-","-","-","7885.13"
"06 Feb 2017","-","-","-","7893.65"
"06 Feb 2017","-","-","-","7893.65"
"03 Feb 2017","-","-","-","7820.41"
"03 Feb 2017","-","-","-","7820.41"
"02 Feb 2017","-","-","-","7728.44"
"02 Feb 2017","-","-","-","7728.44"
"01 Feb 2017","-","-","-","7681.88"
"01 Feb 2017","-","-","-","7681.88"
"31 Jan 2017","-","-","-","7585.96"
"31 Jan 2017","-","-","-","7585.96"
"30 Jan 2017","-","-","-","7659.82"
"30 Jan 2017","-","-","-","7659.82"
"27 Jan 2017","-","-","-","7683.63"
"27 Jan 2017","-","-","-","7683.63"
"25 Jan 2017","-","-","-","7603.67"
"25 Jan 2017","-","-","-","7603.67"
"24 Jan 2017","-","-","-","7559.17"
"24 Jan 2017","-","-","-","7559.17"
"23 Jan 2017","-","-","-","7509.96"
"23 Jan 2017","-","-","-","7509.96"
"20 Jan 2017","-","-","-","7510.12"
"20 Jan 2017","-","-","-","7510.12"
"19 Jan 2017","-","-","-","7587.45"
"19 Jan 2017","-","-","-","7587.45"
"18 Jan 2017","-","-","-","7541.67"
"18 Jan 2017","-","-","-","7541.67"
"17 Jan 2017","-","-","-","7474.22"
"17 Jan 2017","-","-","-","7474.22"
"16 Jan 2017","-","-","-","7452.73"
"16 Jan 2017","-","-","-","7452.73"
"13 Jan 2017","-","-","-","7450.90"
"13 Jan 2017","-","-","-","7450.90"
"12 Jan 2017","-","-","-","7454.59"
"12 Jan 2017","-","-","-","7454.59"
"11 Jan 2017","-","-","-","7442.48"
"11 Jan 2017","-","-","-","7442.48"
"10 Jan 2017","-","-","-","7396.50"
"10 Jan 2017","-","-","-","7396.50"
"09 Jan 2017","-","-","-","7379.93"
"09 Jan 2017","-","-","-","7379.93"
"06 Jan 2017","-","-","-","7370.05"
"06 Jan 2017","-","-","-","7370.05"
"05 Jan 2017","-","-","-","7391.40"
"05 Jan 2017","-","-","-","7391.40"
"04 Jan 2017","-","-","-","7339.38"
"04 Jan 2017","-","-","-","7339.38"
"03 Jan 2017","-","-","-","7327.42"
"03 Jan 2017","-","-","-","7327.42"
"02 Jan 2017","-","-","-","7302.44"
"02 Jan 2017","-","-","-","7302.44"
"30 Dec 2016","-","-","-","7248.19"
"30 Dec 2016","-","-","-","7248.19"
"29 Dec 2016","-","-","-","7224.69"
"29 Dec 2016","-","-","-","7224.69"
"28 Dec 2016","-","-","-","7121.52"
"28 Dec 2016","-","-","-","7121.52"
"27 Dec 2016","-","-","-","7044.82"
"27 Dec 2016","-","-","-","7044.82"
"26 Dec 2016","-","-","-","6977.42"
"26 Dec 2016","-","-","-","6977.42"
"23 Dec 2016","-","-","-","7107.01"
"23 Dec 2016","-","-","-","7107.01"
"22 Dec 2016","-","-","-","7102.96"
"22 Dec 2016","-","-","-","7102.96"
"21 Dec 2016","-","-","-","7171.30"
"21 Dec 2016","-","-","-","7171.30"
"20 Dec 2016","-","-","-","7172.81"
"20 Dec 2016","-","-","-","7172.81"
"19 Dec 2016","-","-","-","7238.93"
"19 Dec 2016","-","-","-","7238.93"
"16 Dec 2016","-","-","-","7281.42"
"16 Dec 2016","-","-","-","7281.42"
"15 Dec 2016","-","-","-","7262.99"
"15 Dec 2016","-","-","-","7262.99"
"14 Dec 2016","-","-","-","7250.92"
"14 Dec 2016","-","-","-","7250.92"
"13 Dec 2016","-","-","-","7265.20"
"13 Dec 2016","-","-","-","7265.20"
"12 Dec 2016","-","-","-","7287.98"
"12 Dec 2016","-","-","-","7287.98"
"09 Dec 2016","-","-","-","7353.48"
"09 Dec 2016","-","-","-","7353.48"
"08 Dec 2016","-","-","-","7333.61"
"08 Dec 2016","-","-","-","7333.61"
"07 Dec 2016","-","-","-","7217.43"
"07 Dec 2016","-","-","-","7217.43"
"06 Dec 2016","-","-","-","7226.61"
"06 Dec 2016","-","-","-","7226.61"
"05 Dec 2016","-","-","-","7228.30"
"05 Dec 2016","-","-","-","7228.30"
"02 Dec 2016","-","-","-","7203.58"
"02 Dec 2016","-","-","-","7203.58"
"01 Dec 2016","-","-","-","7300.86"
"01 Dec 2016","-","-","-","7300.86"
"30 Nov 2016","-","-","-","7365.91"
"30 Nov 2016","-","-","-","7365.91"
"29 Nov 2016","-","-","-","7269.55"
"29 Nov 2016","-","-","-","7269.55"
"28 Nov 2016","-","-","-","7224.00"
"28 Nov 2016","-","-","-","7224.00"
"25 Nov 2016","-","-","-","7190.50"
"25 Nov 2016","-","-","-","7190.50"
"24 Nov 2016","-","-","-","7085.65"
"24 Nov 2016","-","-","-","7085.65"
"23 Nov 2016","-","-","-","7106.33"
"23 Nov 2016","-","-","-","7106.33"
"22 Nov 2016","-","-","-","7052.61"
"22 Nov 2016","-","-","-","7052.61"
"21 Nov 2016","-","-","-","6959.77"
"21 Nov 2016","-","-","-","6959.77"
"18 Nov 2016","-","-","-","7111.55"
"18 Nov 2016","-","-","-","7111.55"
"17 Nov 2016","-","-","-","7083.97"
"17 Nov 2016","-","-","-","7083.97"
"16 Nov 2016","-","-","-","7088.91"
"16 Nov 2016","-","-","-","7088.91"
"15 Nov 2016","-","-","-","7057.15"
"15 Nov 2016","-","-","-","7057.15"
"11 Nov 2016","-","-","-","7319.39"
"11 Nov 2016","-","-","-","7319.39"
"10 Nov 2016","-","-","-","7568.85"
"10 Nov 2016","-","-","-","7568.85"
"09 Nov 2016","-","-","-","7528.16"
"09 Nov 2016","-","-","-","7528.16"
"08 Nov 2016","-","-","-","7686.46"
"08 Nov 2016","-","-","-","7686.46"
"07 Nov 2016","-","-","-","7654.85"
"07 Nov 2016","-","-","-","7654.85"
"04 Nov 2016","-","-","-","7615.83"
"04 Nov 2016","-","-","-","7615.83"
"03 Nov 2016","-","-","-","7704.13"
"03 Nov 2016","-","-","-","7704.13"
"02 Nov 2016","-","-","-","7798.17"
"02 Nov 2016","-","-","-","7798.17"
"01 Nov 2016","-","-","-","7908.70"
"01 Nov 2016","-","-","-","7908.70"
"30 Oct 2016","-","-","-","7919.40"
"30 Oct 2016","-","-","-","7919.40"
"28 Oct 2016","-","-","-","7865.85"
"28 Oct 2016","-","-","-","7865.85"
"27 Oct 2016","-","-","-","7792.91"
"27 Oct 2016","-","-","-","7792.91"
"26 Oct 2016","-","-","-","7863.45"
"26 Oct 2016","-","-","-","7863.45"
"25 Oct 2016","-","-","-","7913.07"
"25 Oct 2016","-","-","-","7913.07"
"24 Oct 2016","-","-","-","7905.08"
"24 Oct 2016","-","-","-","7905.08"
"21 Oct 2016","-","-","-","7922.76"
"21 Oct 2016","-","-","-","7922.76"
"20 Oct 2016","-","-","-","7909.50"
"20 Oct 2016","-","-","-","7909.50"
"19 Oct 2016","-","-","-","7915.30"
"19 Oct 2016","-","-","-","7915.30"
"18 Oct 2016","-","-","-","7910.96"
"18 Oct 2016","-","-","-","7910.96"
"17 Oct 2016","-","-","-","7805.22"
"17 Oct 2016","-","-","-","7805.22"
"14 Oct 2016","-","-","-","7881.49"
"14 Oct 2016","-","-","-","7881.49"
"13 Oct 2016","-","-","-","7856.61"
"13 Oct 2016","-","-","-","7856.61"
"10 Oct 2016","-","-","-","7920.19"
"10 Oct 2016","-","-","-","7920.19"
"07 Oct 2016","-","-","-","7895.76"
"07 Oct 2016","-","-","-","7895.76"
"06 Oct 2016","-","-","-","7911.74"
"06 Oct 2016","-","-","-","7911.74"
"05 Oct 2016","-","-","-","7916.86"
"05 Oct 2016","-","-","-","7916.86"
"04 Oct 2016","-","-","-","7858.02"
"04 Oct 2016","-","-","-","7858.02"
"03 Oct 2016","-","-","-","7785.58"
"03 Oct 2016","-","-","-","7785.58"
"30 Sep 2016","-","-","-","7620.05"
"30 Sep 2016","-","-","-","7620.05"
"29 Sep 2016","-","-","-","7529.52"
"29 Sep 2016","-","-","-","7529.52"
"28 Sep 2016","-","-","-","7696.21"
"28 Sep 2016","-","-","-","7696.21"
"27 Sep 2016","-","-","-","7644.26"
"27 Sep 2016","-","-","-","7644.26"
"26 Sep 2016","-","-","-","7609.45"
"26 Sep 2016","-","-","-","7609.45"
"23 Sep 2016","-","-","-","7638.71"
"23 Sep 2016","-","-","-","7638.71"
"22 Sep 2016","-","-","-","7644.96"
"22 Sep 2016","-","-","-","7644.96"
"21 Sep 2016","-","-","-","7598.94"
"21 Sep 2016","-","-","-","7598.94"
"20 Sep 2016","-","-","-","7597.90"
"20 Sep 2016","-","-","-","7597.90"
"19 Sep 2016","-","-","-","7624.40"
"19 Sep 2016","-","-","-","7624.40"
"16 Sep 2016","-","-","-","7587.20"
"16 Sep 2016","-","-","-","7587.20"
"15 Sep 2016","-","-","-","7595.11"
"15 Sep 2016","-","-","-","7595.11"
"14 Sep 2016","-","-","-","7556.37"
"14 Sep 2016","-","-","-","7556.37"
"12 Sep 2016","-","-","-","7497.83"
"12 Sep 2016","-","-","-","7497.83"
"09 Sep 2016","-","-","-","7653.35"
"09 Sep 2016","-","-","-","7653.35"
"08 Sep 2016","-","-","-","7697.87"
"08 Sep 2016","-","-","-","7697.87"
"07 Sep 2016","-","-","-","7690.96"
"07 Sep 2016","-","-","-","7690.96"
"06 Sep 2016","-","-","-","7724.28"
"06 Sep 2016","-","-","-","7724.28"
"02 Sep 2016","-","-","-","7657.46"
"02 Sep 2016","-","-","-","7657.46"
"01 Sep 2016","-","-","-","7652.64"
"01 Sep 2016","-","-","-","7652.64"
"31 Aug 2016","-","-","-","7648.75"
"31 Aug 2016","-","-","-","7648.75"
"30 Aug 2016","-","-","-","7654.06"
"30 Aug 2016","-","-","-","7654.06"
"29 Aug 2016","-","-","-","7586.12"
"29 Aug 2016","-","-","-","7586.12"
"26 Aug 2016","-","-","-","7579.17"
"26 Aug 2016","-","-","-","7579.17"
"25 Aug 2016","-","-","-","7518.35"
"25 Aug 2016","-","-","-","7518.35"
"24 Aug 2016","-","-","-","7524.20"
"24 Aug 2016","-","-","-","7524.20"
"23 Aug 2016","-","-","-","7494.95"
"23 Aug 2016","-","-","-","7494.95"
"22 Aug 2016","-","-","-","7509.48"
"22 Aug 2016","-","-","-","7509.48"
"19 Aug 2016","-","-","-","7533.19"
"19 Aug 2016","-","-","-","7533.19"
"18 Aug 2016","-","-","-","7503.22"
"18 Aug 2016","-","-","-","7503.22"
"17 Aug 2016","-","-","-","7452.17"
"17 Aug 2016","-","-","-","7452.17"
"16 Aug 2016","-","-","-","7415.57"
"16 Aug 2016","-","-","-","7415.57"
"12 Aug 2016","-","-","-","7368.53"
"12 Aug 2016","-","-","-","7368.53"
"11 Aug 2016","-","-","-","7359.70"
"11 Aug 2016","-","-","-","7359.70"
"10 Aug 2016","-","-","-","7337.55"
"10 Aug 2016","-","-","-","7337.55"
"09 Aug 2016","-","-","-","7410.23"
"09 Aug 2016","-","-","-","7410.23"
"08 Aug 2016","-","-","-","7428.07"
"08 Aug 2016","-","-","-","7428.07"
"05 Aug 2016","-","-","-","7352.90"
"05 Aug 2016","-","-","-","7352.90"
"04 Aug 2016","-","-","-","7262.74"
"04 Aug 2016","-","-","-","7262.74"
"03 Aug 2016","-","-","-","7231.41"
"03 Aug 2016","-","-","-","7231.41"
"02 Aug 2016","-","-","-","7311.83"
"02 Aug 2016","-","-","-","7311.83"
"01 Aug 2016","-","-","-","7351.94"
"01 Aug 2016","-","-","-","7351.94"
"29 Jul 2016","-","-","-","7297.51"
"29 Jul 2016","-","-","-","7297.51"
"28 Jul 2016","-","-","-","7214.17"
"28 Jul 2016","-","-","-","7214.17"
"27 Jul 2016","-","-","-","7156.50"
"27 Jul 2016","-","-","-","7156.50"
"26 Jul 2016","-","-","-","7107.84"
"26 Jul 2016","-","-","-","7107.84"
"25 Jul 2016","-","-","-","7159.51"
"25 Jul 2016","-","-","-","7159.51"
"22 Jul 2016","-","-","-","7104.91"
"22 Jul 2016","-","-","-","7104.91"
"21 Jul 2016","-","-","-","7053.38"
"21 Jul 2016","-","-","-","7053.38"
"20 Jul 2016","-","-","-","7047.50"
"20 Jul 2016","-","-","-","7047.50"
"19 Jul 2016","-","-","-","6992.34"
"19 Jul 2016","-","-","-","6992.34"
"18 Jul 2016","-","-","-","6992.88"
"18 Jul 2016","-","-","-","6992.88"
"15 Jul 2016","-","-","-","7014.35"
"15 Jul 2016","-","-","-","7014.35"
"14 Jul 2016","-","-","-","7072.46"
"14 Jul 2016","-","-","-","7072.46"
"13 Jul 2016","-","-","-","7043.09"
"13 Jul 2016","-","-","-","7043.09"
"12 Jul 2016","-","-","-","7074.12"
"12 Jul 2016","-","-","-","7074.12"
"11 Jul 2016","-","-","-","7075.91"
"11 Jul 2016","-","-","-","7075.91"
"08 Jul 2016","-","-","-","7021.03"
"08 Jul 2016","-","-","-","7021.03"
"07 Jul 2016","-","-","-","7025.00"
"07 Jul 2016","-","-","-","7025.08"
"05 Jul 2016","-","-","-","7040.40"
"05 Jul 2016","-","-","-","7040.48"
"04 Jul 2016","-","-","-","7054.70"
"04 Jul 2016","-","-","-","7054.74"
"01 Jul 2016","-","-","-","7026.70"
"01 Jul 2016","-","-","-","7026.79"
"30 Jun 2016","-","-","-","6968.40"
"30 Jun 2016","-","-","-","6968.46"
"29 Jun 2016","-","-","-","6901.10"
"29 Jun 2016","-","-","-","6901.13"
"28 Jun 2016","-","-","-","6837.40"
"28 Jun 2016","-","-","-","6837.45"
"27 Jun 2016","-","-","-","6809.60"
"27 Jun 2016","-","-","-","6809.67"
"24 Jun 2016","-","-","-","6757.70"
"24 Jun 2016","-","-","-","6757.73"
"23 Jun 2016","-","-","-","6807.00"
"23 Jun 2016","-","-","-","6807.06"
"22 Jun 2016","-","-","-","6788.20"
"22 Jun 2016","-","-","-","6788.26"
"21 Jun 2016","-","-","-","6803.30"
"21 Jun 2016","-","-","-","6803.38"
"20 Jun 2016","-","-","-","6785.70"
"20 Jun 2016","-","-","-","6785.77"
"17 Jun 2016","-","-","-","6761.80"
"17 Jun 2016","-","-","-","6761.84"
"16 Jun 2016","-","-","-","6756.20"
"16 Jun 2016","-","-","-","6756.22"
"15 Jun 2016","-","-","-","6810.30"
"15 Jun 2016","-","-","-","6810.35"
"14 Jun 2016","-","-","-","6788.60"
"14 Jun 2016","-","-","-","6788.68"
"13 Jun 2016","-","-","-","6765.70"
"13 Jun 2016","-","-","-","6765.77"
"10 Jun 2016","-","-","-","6793.20"
"10 Jun 2016","-","-","-","6793.27"
"09 Jun 2016","-","-","-","6812.30"
"09 Jun 2016","-","-","-","6812.38"
"08 Jun 2016","-","-","-","6833.80"
"08 Jun 2016","-","-","-","6833.89"
"07 Jun 2016","-","-","-","6812.00"
"07 Jun 2016","-","-","-","6812.05"
"06 Jun 2016","-","-","-","6768.10"
"06 Jun 2016","-","-","-","6768.12"
"03 Jun 2016","-","-","-","6747.10"
"03 Jun 2016","-","-","-","6747.14"
"02 Jun 2016","-","-","-","6777.50"
"02 Jun 2016","-","-","-","6777.55"
"01 Jun 2016","-","-","-","6735.60"
"01 Jun 2016","-","-","-","6735.68"
"31 May 2016","-","-","-","6739.50"
"31 May 2016","-","-","-","6739.54"
"30 May 2016","-","-","-","6759.80"
"30 May 2016","-","-","-","6759.83"
"27 May 2016","-","-","-","6694.30"
"27 May 2016","-","-","-","6694.38"
"26 May 2016","-","-","-","6649.10"
"26 May 2016","-","-","-","6649.15"
"25 May 2016","-","-","-","6576.70"
"25 May 2016","-","-","-","6576.78"
"24 May 2016","-","-","-","6545.10"
"24 May 2016","-","-","-","6545.15"
"23 May 2016","-","-","-","6555.50"
"23 May 2016","-","-","-","6555.56"
"20 May 2016","-","-","-","6551.50"
"20 May 2016","-","-","-","6551.54"
"19 May 2016","-","-","-","6577.60"
"18 May 2016","-","-","-","6658.70"
"18 May 2016","-","-","-","6658.77"
"17 May 2016","-","-","-","6652.30"
"17 May 2016","-","-","-","6652.36"
"16 May 2016","-","-","-","6623.20"
"16 May 2016","-","-","-","6623.21"
"13 May 2016","-","-","-","6620.20"
"13 May 2016","-","-","-","6620.22"
"12 May 2016","-","-","-","6618.40"
"12 May 2016","-","-","-","6618.48"
"11 May 2016","-","-","-","6571.40"
"11 May 2016","-","-","-","6571.45"
"10 May 2016","-","-","-","6567.90"
"10 May 2016","-","-","-","6567.93"
"09 May 2016","-","-","-","6566.80"
"09 May 2016","-","-","-","6566.84"
"06 May 2016","-","-","-","6511.40"
"06 May 2016","-","-","-","6511.44"
