Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Canara Robeco Mutual Fund,,,
Canara Robeco Equity Hybrid Fund,,,
CANARA ROBECO EQUITY HYBRID FUND - DIRECT PLAN - GROWTH OPTION,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
113.18,113.18,113.18,16-Nov-2015
113.62,113.62,113.62,17-Nov-2015
112.89,112.89,112.89,18-Nov-2015
114.19,114.19,114.19,19-Nov-2015
114.51,114.51,114.51,20-Nov-2015
114.9,114.9,114.9,23-Nov-2015
114.9,114.9,114.9,24-Nov-2015
115.22,115.22,115.22,26-Nov-2015
115.74,115.74,115.74,27-Nov-2015
116.09,116.09,116.09,30-Nov-2015
116.04,116.04,116.04,01-Dec-2015
115.79,115.79,115.79,02-Dec-2015
115.29,115.29,115.29,03-Dec-2015
114.58,114.58,114.58,04-Dec-2015
114.68,114.68,114.68,07-Dec-2015
113.8,113.8,113.8,08-Dec-2015
112.1,112.1,112.1,09-Dec-2015
112.96,112.96,112.96,10-Dec-2015
112.61,112.61,112.61,11-Dec-2015
112.62,112.62,112.62,14-Dec-2015
113.5,113.5,113.5,15-Dec-2015
113.84,113.84,113.84,16-Dec-2015
115.09,115.09,115.09,17-Dec-2015
114.64,114.64,114.64,18-Dec-2015
115.22,115.22,115.22,21-Dec-2015
114.75,114.75,114.75,22-Dec-2015
115.32,115.32,115.32,23-Dec-2015
115.49,115.49,115.49,24-Dec-2015
115.82,115.82,115.82,28-Dec-2015
115.64,115.64,115.64,29-Dec-2015
115.65,115.65,115.65,30-Dec-2015
115.75,115.75,115.75,31-Dec-2015
116.45,116.45,116.45,01-Jan-2016
115.06,115.06,115.06,04-Jan-2016
115.11,115.11,115.11,05-Jan-2016
115.24,115.24,115.24,06-Jan-2016
112.9,112.9,112.9,07-Jan-2016
113.67,113.67,113.67,08-Jan-2016
113.1,113.1,113.1,11-Jan-2016
112.55,112.55,112.55,12-Jan-2016
111.97,111.97,111.97,13-Jan-2016
111,111,111,14-Jan-2016
108.96,108.96,108.96,15-Jan-2016
106.41,106.41,106.41,18-Jan-2016
107.28,107.28,107.28,19-Jan-2016
105.71,105.71,105.71,20-Jan-2016
105.94,105.94,105.94,21-Jan-2016
107.59,107.59,107.59,22-Jan-2016
108.16,108.16,108.16,25-Jan-2016
108.77,108.77,108.77,27-Jan-2016
108.38,108.38,108.38,28-Jan-2016
109.01,109.01,109.01,29-Jan-2016
108.84,108.84,108.84,01-Feb-2016
107.37,107.37,107.37,02-Feb-2016
105.88,105.88,105.88,03-Feb-2016
105.63,105.63,105.63,04-Feb-2016
106.49,106.49,106.49,05-Feb-2016
106.1,106.1,106.1,08-Feb-2016
104.84,104.84,104.84,09-Feb-2016
103.75,103.75,103.75,10-Feb-2016
100.97,100.97,100.97,11-Feb-2016
100.47,100.47,100.47,12-Feb-2016
103.23,103.23,103.23,15-Feb-2016
101.36,101.36,101.36,16-Feb-2016
101.57,101.57,101.57,17-Feb-2016
101.93,101.93,101.93,18-Feb-2016
102.11,102.11,102.11,19-Feb-2016
102.56,102.56,102.56,22-Feb-2016
101.18,101.18,101.18,23-Feb-2016
100.22,100.22,100.22,24-Feb-2016
99.14,99.14,99.14,25-Feb-2016
99.28,99.28,99.28,26-Feb-2016
99.77,99.77,99.77,29-Feb-2016
102.12,102.12,102.12,01-Mar-2016
103.65,103.65,103.65,02-Mar-2016
104.54,104.54,104.54,03-Mar-2016
105.14,105.14,105.14,04-Mar-2016
105.13,105.13,105.13,08-Mar-2016
105.7,105.7,105.7,09-Mar-2016
105.15,105.15,105.15,10-Mar-2016
105.12,105.12,105.12,11-Mar-2016
105.53,105.53,105.53,14-Mar-2016
105.16,105.16,105.16,15-Mar-2016
105.2,105.2,105.2,16-Mar-2016
105.88,105.88,105.88,17-Mar-2016
106.77,106.77,106.77,18-Mar-2016
108.06,108.06,108.06,21-Mar-2016
108.36,108.36,108.36,22-Mar-2016
108.74,108.74,108.74,23-Mar-2016
107.68,107.68,107.68,28-Mar-2016
107.78,107.78,107.78,29-Mar-2016
109.24,109.24,109.24,30-Mar-2016
109.65,109.65,109.65,31-Mar-2016
109.96,109.96,109.96,01-Apr-2016
110.37,110.37,110.37,04-Apr-2016
108.82,108.82,108.82,05-Apr-2016
108.99,108.99,108.99,06-Apr-2016
108.8,108.8,108.8,07-Apr-2016
109.19,109.19,109.19,08-Apr-2016
110.07,110.07,110.07,11-Apr-2016
110.55,110.55,110.55,12-Apr-2016
111.64,111.64,111.64,13-Apr-2016
112.42,112.42,112.42,18-Apr-2016
112.79,112.79,112.79,20-Apr-2016
112.49,112.49,112.49,21-Apr-2016
112.58,112.58,112.58,22-Apr-2016
112.16,112.16,112.16,25-Apr-2016
113,113,113,26-Apr-2016
113.1,113.1,113.1,27-Apr-2016
112.06,112.06,112.06,28-Apr-2016
112.12,112.12,112.12,29-Apr-2016
112.49,112.49,112.49,02-May-2016
112.02,112.02,112.02,03-May-2016
111.42,111.42,111.42,04-May-2016
111.39,111.39,111.39,05-May-2016
111.4,111.4,111.4,06-May-2016
112.49,112.49,112.49,09-May-2016
112.73,112.73,112.73,10-May-2016
112.69,112.69,112.69,11-May-2016
113.38,113.38,113.38,12-May-2016
112.93,112.93,112.93,13-May-2016
112.88,112.88,112.88,16-May-2016
112.98,112.98,112.98,17-May-2016
112.9,112.9,112.9,18-May-2016
112.03,112.03,112.03,19-May-2016
111.42,111.42,111.42,20-May-2016
110.97,110.97,110.97,23-May-2016
110.68,110.68,110.68,24-May-2016
111.92,111.92,111.92,25-May-2016
112.69,112.69,112.69,26-May-2016
113.44,113.44,113.44,27-May-2016
113.87,113.87,113.87,30-May-2016
113.98,113.98,113.98,31-May-2016
114.14,114.14,114.14,01-Jun-2016
114.72,114.72,114.72,02-Jun-2016
114.83,114.83,114.83,03-Jun-2016
114.85,114.85,114.85,06-Jun-2016
115.22,115.22,115.22,07-Jun-2016
115.62,115.62,115.62,08-Jun-2016
115.41,115.41,115.41,09-Jun-2016
115.05,115.05,115.05,10-Jun-2016
114.63,114.63,114.63,13-Jun-2016
114.76,114.76,114.76,14-Jun-2016
115.56,115.56,115.56,15-Jun-2016
115.14,115.14,115.14,16-Jun-2016
115.28,115.28,115.28,17-Jun-2016
115.63,115.63,115.63,20-Jun-2016
115.73,115.73,115.73,21-Jun-2016
115.43,115.43,115.43,22-Jun-2016
115.87,115.87,115.87,23-Jun-2016
114.44,114.44,114.44,24-Jun-2016
115.19,115.19,115.19,27-Jun-2016
115.53,115.53,115.53,28-Jun-2016
116.46,116.46,116.46,29-Jun-2016
117.22,117.22,117.22,30-Jun-2016
118.01,118.01,118.01,01-Jul-2016
118.48,118.48,118.48,04-Jul-2016
118.38,118.38,118.38,05-Jul-2016
118.26,118.26,118.26,07-Jul-2016
118.03,118.03,118.03,08-Jul-2016
119.13,119.13,119.13,11-Jul-2016
119.66,119.66,119.66,12-Jul-2016
119.16,119.16,119.16,13-Jul-2016
119.68,119.68,119.68,14-Jul-2016
119.45,119.45,119.45,15-Jul-2016
119.21,119.21,119.21,18-Jul-2016
119.52,119.52,119.52,19-Jul-2016
120.19,120.19,120.19,20-Jul-2016
120.04,120.04,120.04,21-Jul-2016
120.67,120.67,120.67,22-Jul-2016
121.84,121.84,121.84,25-Jul-2016
121.28,121.28,121.28,26-Jul-2016
121.8,121.8,121.8,27-Jul-2016
122.45,122.45,122.45,28-Jul-2016
122.75,122.75,122.75,29-Jul-2016
122.39,122.39,122.39,01-Aug-2016
121.97,121.97,121.97,02-Aug-2016
121.22,121.22,121.22,03-Aug-2016
121.52,121.52,121.52,04-Aug-2016
123.08,123.08,123.08,05-Aug-2016
123.85,123.85,123.85,08-Aug-2016
123.61,123.61,123.61,09-Aug-2016
122.6,122.6,122.6,10-Aug-2016
122.41,122.41,122.41,11-Aug-2016
122.89,122.89,122.89,12-Aug-2016
123.13,123.13,123.13,16-Aug-2016
123.54,123.54,123.54,17-Aug-2016
124.12,124.12,124.12,18-Aug-2016
124.43,124.43,124.43,19-Aug-2016
124.13,124.13,124.13,22-Aug-2016
124.1,124.1,124.1,23-Aug-2016
124.67,124.67,124.67,24-Aug-2016
124.7,124.7,124.7,25-Aug-2016
124.8,124.8,124.8,26-Aug-2016
124.98,124.98,124.98,29-Aug-2016
126.01,126.01,126.01,30-Aug-2016
126.75,126.75,126.75,31-Aug-2016
126.74,126.74,126.74,01-Sep-2016
127.04,127.04,127.04,02-Sep-2016
128.31,128.31,128.31,06-Sep-2016
128.34,128.34,128.34,07-Sep-2016
128.76,128.76,128.76,08-Sep-2016
127.98,127.98,127.98,09-Sep-2016
125.99,125.99,125.99,12-Sep-2016
126.77,126.77,126.77,14-Sep-2016
126.97,126.97,126.97,15-Sep-2016
126.88,126.88,126.88,16-Sep-2016
127.06,127.06,127.06,19-Sep-2016
127.06,127.06,127.06,20-Sep-2016
127.19,127.19,127.19,21-Sep-2016
128.46,128.46,128.46,22-Sep-2016
128.47,128.47,128.47,23-Sep-2016
128.04,128.04,128.04,26-Sep-2016
127.91,127.91,127.91,27-Sep-2016
128.5,128.5,128.5,28-Sep-2016
125.95,125.95,125.95,29-Sep-2016
127.16,127.16,127.16,30-Sep-2016
129.14,129.14,129.14,03-Oct-2016
129.52,129.52,129.52,04-Oct-2016
129.71,129.71,129.71,05-Oct-2016
129.42,129.42,129.42,06-Oct-2016
129.13,129.13,129.13,07-Oct-2016
129.22,129.22,129.22,10-Oct-2016
127.82,127.82,127.82,13-Oct-2016
128.51,128.51,128.51,14-Oct-2016
127.82,127.82,127.82,17-Oct-2016
129.03,129.03,129.03,18-Oct-2016
129.08,129.08,129.08,19-Oct-2016
129.65,129.65,129.65,20-Oct-2016
130.06,130.06,130.06,21-Oct-2016
130.36,130.36,130.36,24-Oct-2016
130.1,130.1,130.1,25-Oct-2016
129.37,129.37,129.37,26-Oct-2016
128.81,128.81,128.81,27-Oct-2016
129.65,129.65,129.65,28-Oct-2016
129.93,129.93,129.93,01-Nov-2016
128.39,128.39,128.39,02-Nov-2016
127.63,127.63,127.63,03-Nov-2016
126.51,126.51,126.51,04-Nov-2016
127.19,127.19,127.19,07-Nov-2016
127.38,127.38,127.38,08-Nov-2016
126.48,126.48,126.48,09-Nov-2016
127.95,127.95,127.95,10-Nov-2016
124.69,124.69,124.69,11-Nov-2016
121.39,121.39,121.39,15-Nov-2016
121.92,121.92,121.92,16-Nov-2016
121.6,121.6,121.6,17-Nov-2016
121.93,121.93,121.93,18-Nov-2016
119.39,119.39,119.39,21-Nov-2016
120.42,120.42,120.42,22-Nov-2016
121.22,121.22,121.22,23-Nov-2016
120.71,120.71,120.71,24-Nov-2016
122.13,122.13,122.13,25-Nov-2016
122.15,122.15,122.15,28-Nov-2016
122.78,122.78,122.78,29-Nov-2016
123.75,123.75,123.75,30-Nov-2016
123.37,123.37,123.37,01-Dec-2016
122.16,122.16,122.16,02-Dec-2016
122.72,122.72,122.72,05-Dec-2016
122.91,122.91,122.91,06-Dec-2016
122.15,122.15,122.15,07-Dec-2016
123.48,123.48,123.48,08-Dec-2016
123.6,123.6,123.6,09-Dec-2016
122.69,122.69,122.69,12-Dec-2016
122.68,122.68,122.68,13-Dec-2016
122.12,122.12,122.12,14-Dec-2016
121.93,121.93,121.93,15-Dec-2016
121.86,121.86,121.86,16-Dec-2016
121.6,121.6,121.6,19-Dec-2016
121.07,121.07,121.07,20-Dec-2016
120.82,120.82,120.82,21-Dec-2016
119.76,119.76,119.76,22-Dec-2016
119.67,119.67,119.67,23-Dec-2016
118.29,118.29,118.29,26-Dec-2016
119.53,119.53,119.53,27-Dec-2016
119.84,119.84,119.84,28-Dec-2016
120.71,120.71,120.71,29-Dec-2016
121.19,121.19,121.19,30-Dec-2016
122.08,122.08,122.08,02-Jan-2017
122.76,122.76,122.76,03-Jan-2017
122.76,122.76,122.76,04-Jan-2017
